target_id,source_id,weight
2176,22.00_74.00,1
2178,22.00_74.00,1
2181,22.00_74.00,1
2193,22.00_74.00,1
2197,22.00_74.00,1
2199,22.00_74.00,1
2201,22.00_74.00,1
2203,22.00_74.00,1
2205,22.00_74.00,1
2213,22.00_74.00,1
2221,22.00_74.00,1
2222,22.00_74.00,1
2223,22.00_74.00,0.389674485212428
2223,24.00_74.00,0.610325514787572
2232,22.00_74.00,1
2240,22.00_74.00,1
2252,22.00_74.00,1
2262,22.00_74.00,1
2264,22.00_74.00,0.032002461635676
2264,24.00_74.00,0.967997538364324
2285,22.00_74.00,0.630531652105637
2285,24.00_74.00,0.369468347894363
2290,22.00_74.00,1
2291,22.00_74.00,1
2293,22.00_74.00,1
2294,22.00_74.00,1
2315,22.00_74.00,1
2318,22.00_74.00,0.00969907405602877
2318,24.00_74.00,0.990300925943971
2319,22.00_74.00,1
2325,22.00_74.00,1
2328,22.00_74.00,0.863884333912057
2328,24.00_74.00,0.136115666087944
2331,22.00_74.00,0.861211436247702
2331,24.00_74.00,0.138788563752298
2332,22.00_74.00,1
2346,22.00_74.00,1
2347,22.00_74.00,1
2348,22.00_74.00,1
2349,22.00_74.00,1
2359,22.00_74.00,1
2361,22.00_74.00,1
2363,22.00_74.00,1
3569,22.00_74.00,1
3618,22.00_74.00,1
3670,22.00_74.00,1
3726,22.00_74.00,1
3728,22.00_74.00,1
3729,22.00_74.00,0.670588239237657
3729,22.00_76.00,0.329411760762343
3737,22.00_74.00,1
3939,22.00_74.00,1
3983,22.00_74.00,0.906725866930762
3983,22.00_76.00,0.0932741330692378
3991,22.00_74.00,1
4033,22.00_74.00,1
4054,22.00_74.00,0.486181759136572
4054,22.00_76.00,0.513818240863429
4109,22.00_74.00,1
4112,22.00_74.00,1
4126,22.00_74.00,1
4154,22.00_74.00,1
4181,22.00_74.00,0.129184333800137
4181,22.00_76.00,0.870815666199863
4190,22.00_74.00,0.770690270787054
4190,24.00_74.00,0.229309729212946
4217,22.00_74.00,0.556122593373173
4217,22.00_76.00,0.443877406626827
4230,22.00_74.00,1
4237,22.00_74.00,1
4239,22.00_74.00,0.537804356708963
4239,24.00_74.00,0.444398104218795
4239,22.00_76.00,0.00514462055362443
4239,24.00_76.00,0.0126529185186181
4260,22.00_74.00,0.169036902916672
4260,22.00_76.00,0.830963097083328
4261,22.00_74.00,1
4266,22.00_74.00,1
4288,22.00_74.00,0.437763270651406
4288,22.00_76.00,0.562236729348594
4327,22.00_74.00,1
4339,22.00_74.00,0.0232298037017644
4339,24.00_74.00,0.976770196298236
2155,24.00_74.00,1
2182,24.00_74.00,1
2191,24.00_74.00,1
2228,24.00_74.00,1
2245,24.00_74.00,1
2271,24.00_74.00,1
2280,24.00_74.00,1
2283,24.00_74.00,1
2321,24.00_74.00,1
2373,24.00_74.00,1
2376,24.00_74.00,1
3971,24.00_74.00,1
4034,24.00_74.00,0.432101031929478
4034,24.00_76.00,0.567898968070522
4106,24.00_74.00,0.517366777251746
4106,24.00_76.00,0.482633222748254
4108,24.00_74.00,0.990664863450891
4108,24.00_76.00,0.00933513654910889
4178,24.00_74.00,0.200271681110879
4178,24.00_76.00,0.799728318889121
4184,24.00_74.00,0.114610443570662
4184,24.00_76.00,0.885389556429339
4185,24.00_74.00,0.134718792386044
4185,24.00_76.00,0.865281207613956
4214,24.00_74.00,0.630454535205354
4214,24.00_76.00,0.369545464794646
4215,24.00_74.00,1
4242,24.00_74.00,0.52478542528771
4242,24.00_76.00,0.47521457471229
4269,24.00_74.00,0.142127878459484
4269,24.00_76.00,0.857872121540516
4270,24.00_74.00,0.40146647128415
4270,24.00_76.00,0.59853352871585
4272,24.00_74.00,1
