target_id,source_id,weight
244574519,22.00_70.00,1
244574520,22.00_70.00,0.835811174585414
244574520,22.00_72.00,0.164188825414586
244574518,22.00_70.00,1
244574517,22.00_70.00,0.995227665664772
244574517,22.00_72.00,0.00477233433522757
244574515,22.00_70.00,0.0465420623764742
244574515,22.00_72.00,0.953457937623526
244574513,22.00_70.00,0.903552397839921
244574513,22.00_72.00,0.096447602160079
244574514,22.00_70.00,1
244574521,22.00_70.00,1
244574512,22.00_70.00,1
244574516,22.00_70.00,1
246744510,22.00_70.00,1
244474505,22.00_70.00,1
244474506,22.00_70.00,1
244474503,22.00_70.00,1
244474507,22.00_70.00,1
244474509,22.00_70.00,1
246744508,22.00_70.00,1
246744502,22.00_70.00,1
244474504,22.00_70.00,1
244564500,22.00_70.00,1
244564501,22.00_70.00,1
244564499,22.00_70.00,1
244484544,22.00_70.00,1
244484551,22.00_70.00,1
244484540,22.00_70.00,1
244484539,22.00_70.00,1
244484552,22.00_70.00,1
244484546,22.00_70.00,1
244484541,22.00_70.00,1
244484545,22.00_70.00,1
244394522,22.00_70.00,0.614305495189205
244394522,22.00_72.00,0.385694504810795
244394553,22.00_70.00,0.00722437246678915
244394553,22.00_72.00,0.992775627533211
244394555,22.00_70.00,0.852876795812941
244394555,22.00_72.00,0.147123204187058
244394556,22.00_70.00,0.325726645290137
244394556,22.00_72.00,0.674273354709863
244494407,24.00_70.00,0.555732854796858
244494407,24.00_72.00,0.444267145203142
8906130,24.00_70.00,0.0440407089890667
8906130,26.00_70.00,0.0340489775702027
8906130,24.00_72.00,0.557946245011569
8906130,26.00_72.00,0.363964068429161
81035918,26.00_70.00,0.102959167272723
81035918,28.00_70.00,0.225412214216936
81035918,26.00_72.00,0.121403042224964
81035918,28.00_72.00,0.550225576285376
81035906,26.00_70.00,0.5131419637904
81035906,26.00_72.00,0.4868580362096
8906129,26.00_70.00,0.019510322551297
8906129,26.00_72.00,0.980489677448703
8905910,26.00_70.00,0.640786864383338
8905910,26.00_72.00,0.359213135616662
8905911,26.00_70.00,0.584506852797646
8905911,26.00_72.00,0.415493147202354
8905907,26.00_70.00,0.986872410008054
8905907,26.00_72.00,0.0131275899919457
8906131,26.00_70.00,0.259067514228698
8906131,26.00_72.00,0.740932485771303
101885062,26.00_70.00,0.766500041587122
101885062,28.00_70.00,0.233499958412878
101885063,26.00_70.00,0.0160166109303144
101885063,28.00_70.00,0.983983389069686
274916927,18.00_72.00,0.458701463891418
274916927,18.00_74.00,0.541298536108582
274916928,18.00_72.00,0.0158678139139278
274916928,18.00_74.00,0.518617550381602
274916928,20.00_74.00,0.46551463570447
274916918,18.00_72.00,0.0227218285512613
274916918,18.00_74.00,0.977278171448739
274916930,18.00_72.00,0.752352660646375
274916930,18.00_74.00,0.247647339353625
274916919,18.00_72.00,0.81041233177576
274916919,18.00_74.00,0.18958766822424
274916920,18.00_72.00,0.0259955488338625
274916920,18.00_74.00,0.974004451166138
274916929,18.00_72.00,0.261310004640009
274916929,18.00_74.00,0.738689995359991
274916923,18.00_72.00,0.00107472157150051
274916923,18.00_74.00,0.998925278428499
274838328,18.00_72.00,0.00343869400957454
274838328,20.00_72.00,0.996561305990426
274828329,18.00_72.00,0.535499519010752
274828329,20.00_72.00,0.464500480989249
244394558,20.00_72.00,0.133442970519732
244394558,22.00_72.00,0.866557029480268
244394557,20.00_72.00,1
244394470,20.00_72.00,0.271550244371854
244394470,22.00_72.00,0.728449755628146
244434456,20.00_72.00,0.000309545718411996
244434456,22.00_72.00,0.999690454281588
244534538,20.00_72.00,0.398993363867705
244534538,22.00_72.00,0.0740100449498098
244534538,20.00_74.00,0.504182542754928
244534538,22.00_74.00,0.0228140484275571
244534537,20.00_72.00,0.667628119431284
244534537,22.00_72.00,0.314876392843416
244534537,22.00_74.00,0.0174954877253005
244534536,20.00_72.00,0.643999274808883
244534536,20.00_74.00,0.356000725191117
244534535,20.00_72.00,0.0017765779078945
244534535,20.00_74.00,0.998223422092105
244624533,20.00_72.00,0.569990946280839
244624533,20.00_74.00,0.430009053719161
244624531,20.00_72.00,0.597639206334742
244624531,20.00_74.00,0.402360793665258
244624530,20.00_72.00,0.00692766151836608
244624530,20.00_74.00,0.993072338481634
244624532,20.00_72.00,1
384634402,20.00_72.00,1
384654401,20.00_72.00,0.186276367780056
384654401,20.00_74.00,0.813723632219944
276656865,20.00_72.00,0.984714735596112
276656865,20.00_74.00,0.0152852644038883
276656866,20.00_72.00,0.852448338842117
276656866,20.00_74.00,0.147551661157883
276656867,20.00_72.00,0.196571006676354
276656867,20.00_74.00,0.803428993323646
276656870,20.00_72.00,0.135447782928715
276656870,20.00_74.00,0.864552217071284
276656871,20.00_72.00,1
276656872,20.00_72.00,0.993774773122063
276656872,20.00_74.00,0.00622522687793645
274976873,20.00_72.00,0.583786254821407
274976873,18.00_74.00,0.000551991470841612
274976873,20.00_74.00,0.415661753707751
274976874,20.00_72.00,0.109889735216279
274976874,20.00_74.00,0.890110264783721
244624638,20.00_72.00,0.79826362483855
244624638,20.00_74.00,0.20173637516145
244464609,22.00_72.00,0.000893979276331352
244464609,24.00_72.00,0.984855937701203
244464609,24.00_74.00,0.0142500830224652
244384441,22.00_72.00,0.319851813889005
244384441,24.00_72.00,0.680148186110995
244384440,22.00_72.00,0.702590190117646
244384440,24.00_72.00,0.297409809882354
244384625,22.00_72.00,0.378995523956185
244384625,24.00_72.00,0.621004476043815
244384434,22.00_72.00,0.719133418038802
244384434,24.00_72.00,0.280866581961198
244384437,22.00_72.00,1
244384433,22.00_72.00,1
246764439,22.00_72.00,1
246764432,22.00_72.00,1
244384651,22.00_72.00,1
244604408,22.00_72.00,0.576508550597193
244604408,24.00_72.00,0.423491449402807
244604406,22.00_72.00,0.0414077629044338
244604406,24.00_72.00,0.958592237095566
244604409,22.00_72.00,0.967814799090164
244604409,24.00_72.00,0.0321852009098363
244604413,22.00_72.00,1
244604411,22.00_72.00,1
244604404,22.00_72.00,1
244604412,22.00_72.00,1
244604405,22.00_72.00,1
244604410,22.00_72.00,1
244394554,22.00_72.00,1
244394559,22.00_72.00,1
244394560,22.00_72.00,1
244394561,22.00_72.00,1
246764430,22.00_72.00,1
244434461,22.00_72.00,1
246764431,22.00_72.00,1
244434460,22.00_72.00,1
244434626,22.00_72.00,1
244434454,22.00_72.00,1
244434458,22.00_72.00,1
244434455,22.00_72.00,1
244434457,22.00_72.00,1
244434459,22.00_72.00,1
244404497,22.00_72.00,1
244404496,22.00_72.00,1
244404498,22.00_72.00,0.0235868745396087
244404498,22.00_74.00,0.976413125460391
244404491,22.00_72.00,0.467059202434737
244404491,22.00_74.00,0.532940797565263
244404495,22.00_72.00,1
244404494,22.00_72.00,1
244404493,22.00_72.00,1
244404492,22.00_72.00,0.391589838668666
244404492,22.00_74.00,0.608410161331334
244504414,22.00_72.00,0.0194840774455575
244504414,24.00_72.00,0.0846426687202997
244504414,22.00_74.00,0.249988360381381
244504414,24.00_74.00,0.645884893452762
244504415,22.00_72.00,0.435659380257521
244504415,24.00_72.00,0.148861572363155
244504415,22.00_74.00,0.415479047379324
244504419,22.00_72.00,1
244504416,22.00_72.00,1
244504418,22.00_72.00,1
244504420,22.00_72.00,0.980466478941353
244504420,22.00_74.00,0.0195335210586473
244504417,22.00_72.00,0.532697848294748
244504417,22.00_74.00,0.467302151705252
244614478,22.00_72.00,0.542244272351223
244614478,22.00_74.00,0.457755727648777
244614475,22.00_72.00,0.0334966140663782
244614475,22.00_74.00,0.966503385933622
244424466,22.00_72.00,1
244424462,22.00_72.00,0.901564681819787
244424462,22.00_74.00,0.0984353181802135
244424468,22.00_72.00,1
244424464,22.00_72.00,0.515747631643436
244424464,22.00_74.00,0.484252368356564
244424463,22.00_72.00,0.593628053587611
244424463,22.00_74.00,0.406371946412389
