id,onset_thresh
142524210,35.83679816665816
142533621,33.61753258267677
142534236,35.20752464292006
142534237,35.04281721293043
142543625,35.73515726683773
142543626,36.56531445214039
142543627,36.26883253760976
142543628,36.56461092142272
142543629,39.87345787839023
142543630,36.2552758264233
142543631,37.868603626393075
142544215,36.38734991118985
142544216,37.04641595394509
142544217,36.56531445214039
142554222,34.94674070571732
142554223,34.653535048352246
142554224,34.54346785883651
142564204,34.89880690680401
142564205,34.3044615366957
142564206,34.48656508276308
142564207,34.59019402514356
142573610,36.3028927327505
142573611,36.85194993138437
142573612,36.17503069240431
142573633,36.165015673470755
142574228,36.372515312448705
142574229,37.11756201000065
142581,25.644707488223673
142584239,34.61026817211886
142584240,36.86371519487703
142584241,34.05440978261359
142594219,34.69642979206875
142594220,35.10292377920489
142603608,38.06596289018158
142603609,35.57891958362098
142604227,35.812979413556874
142604230,36.976710972604
145695,30.504972592223965
145696,27.840781974122248
145697,27.089659499533695
145698,25.67807990587966
145841,23.415551992722705
145842,24.139705276730034
145843,23.434931386005083
145844,23.71933190093041
145845,23.356179848017202
145846,25.301286763883688
145847,27.58160873644498
145848,26.927924368142126
145849,23.434931386005083
145850,27.331365839035616
145851,25.242314547134498
145852,31.44022205087266
147113613,35.4863254137725
147114211,35.59548064409375
147123614,34.223953507982834
147123615,34.368802567955086
147123616,35.955486515382695
147123618,35.150422457371
147123619,35.30821171101005
147123620,34.28552097310283
147123622,35.74310399901068
147124233,36.239355297324806
147124234,34.62428501779445
147134221,48.952147229869745
147143606,34.8374431847204
147143607,34.12759728983533
147143617,34.39198982142597
147144214,36.859340744936326
147153632,49.947638295071194
147154212,42.17447876868481
147154213,49.88798492855725
147163623,35.162305239869326
147164218,34.30967030285714
147164238,34.44337489420624
147173624,35.79330711749605
147174226,35.23406830562674
147174231,34.72822411002574
147174232,34.50431256217447
152611754,60.81642324377854
152611755,59.748196050612286
152611757,60.22598786152552
152621760,34.252720827043014
152621775,50.00967367987099
152621777,50.65967051783262
152631771,62.085409195623264
152631772,63.93288883207617
152641766,57.74256906415498
152641767,62.68174084356991
152641768,62.61485436276091
152641773,54.44669598039275
152651762,54.381752191339125
152651763,56.13581807696221
152651764,39.06203113790325
152661751,61.2349887542358
152661752,59.37243248101832
152661753,60.657330511013186
152671769,62.86937003574196
152671774,61.97581862052673
152681761,47.757898219782525
152681776,60.37136640478836
155708,37.24549380191649
155709,37.24365395167059
155710,40.92469520481541
155712,36.74539047522542
155761,36.734904309837205
155762,36.85699683269231
155763,36.714019202618076
155764,37.8313609191918
155765,41.30567417545227
155766,43.061471846803904
155782,36.80038367739056
155810,38.88599885221829
155811,37.20226121514625
155812,37.18522164871199
155813,37.18522164871199
155814,37.18522164871199
155815,37.18522164871199
155816,37.12745983780913
155817,37.18522164871199
155818,36.88374474413606
155819,37.198164828237736
157261765,23.49655664218538
157271756,58.413050294963426
157271758,60.54227103671042
157281759,53.56083156795451
16205699,15.726891242444683
16205700,22.90626850257199
16205701,22.474541379307365
16205702,19.95042464911814
16205775,21.249044867923914
16205776,17.20873672096367
16205777,20.338713112262027
16205778,22.144858791918683
16205779,24.46011497017578
16205780,27.302798551992524
16205781,19.835886575273467
16212607,24.565519711104088
16215692,21.674621929244832
16215694,26.623143879147765
16215836,28.556931035646798
16215837,28.743897334434994
16215838,26.261582748628737
16215839,25.48978033317876
16215840,22.023457934275267
16225714,20.782108963097492
16225715,18.926099988247458
16225716,16.981851846038232
16225826,16.982801664041776
16225827,16.982801664041776
16225828,16.982801664041776
16225829,17.333175625328625
16235736,16.959922709480512
16235737,16.467792388319406
16235738,15.511219856893765
16235795,15.157774645785988
16235796,15.646976851753035
16235797,18.707242624841317
16235798,17.01450704003991
16245688,36.301016856985704
16245745,38.800044797177826
16245746,37.83624908701454
16245747,38.02140559481188
16245748,38.48132633538086
16245749,38.7716463490186
16255713,16.34560522736794
16255820,16.982801664041776
16255821,16.982801664041776
16255822,16.21692321395583
